source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://hoerspiele.dra.de/detailansicht/4826032,"Leben und Ansichten von Tristram Shandy, Gentleman (1. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826043,"Leben und Ansichten von Tristram Shandy, Gentleman (2. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826048,"Leben und Ansichten von Tristram Shandy, Gentleman (5. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826045,"Leben und Ansichten von Tristram Shandy, Gentleman (3. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826046,"Leben und Ansichten von Tristram Shandy, Gentleman (4. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826050,"Leben und Ansichten von Tristram Shandy, Gentleman (7. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826049,"Leben und Ansichten von Tristram Shandy, Gentleman (6. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4826053,"Leben und Ansichten von Tristram Shandy, Gentleman (8. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4906744,Liliane Lijn: Glittering in the Sun/Crossing Map,2015,DRA,Liliane Lijn,Gaby Hartel; Liliane Lijn,high,opening biographical apposition,"Liliane Lijn, born in New York in 1939, has been one of the outstanding protagonists of contemporary art since the mid-1960s.","Liliane Lijn, born in New York in 1939, has been one of the outstanding protagonists of contemporary art since the mid-1960s. She spent her childhood in the vital environment of six languages."
https://hoerspiele.dra.de/detailansicht/4826055,"Leben und Ansichten von Tristram Shandy, Gentleman (9. Teil)",2015,DRA,Tristram Shandy,Laurence Sterne,medium,named subject action,"Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel.","Laurence Sterne's Tristram Shandy is a unique work in literary history: Published between 1759 and 1767, Sterne confidently experiments with form in this nine-volume novel."
https://hoerspiele.dra.de/detailansicht/4909404,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (2. Teil),1993,DRA,Paul Scheerbart,Paul Scheerbart,medium,role/name phrase in description,"""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism.","""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism."
https://hoerspiele.dra.de/detailansicht/4909405,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (3. Teil),1993,DRA,Paul Scheerbart,Paul Scheerbart,medium,role/name phrase in description,"""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism.","""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism."
https://hoerspiele.dra.de/detailansicht/4913095,SoundCard Washington,2016,DRA,SoundCard Washington,Andreas Horchler,high,portrait title is name,SoundCard Washington,"They simply call their residents DC. The capital of the USA, the District of Columbia, founded in 1790, is a square and measures 16x16 kilometers and does not belong to any federal state, but is administered directly by the US Congress."
https://hoerspiele.dra.de/detailansicht/4911046,"Hier Familie Hansen (38. Folge: Briefe, Briefe ...)",1970,DRA,Hansen,Gisela Prugel,medium,first named figure in description,"The Hansen family, an artist household consisting of grandma, dad, mom and the three children Claudia, Tom and Christine, lives in the city.","The Hansen family, an artist household consisting of grandma, dad, mom and the three children Claudia, Tom and Christine, lives in the city. When Omi moves in with them, they move to a house on the outskirts of town."
https://hoerspiele.dra.de/detailansicht/4913331,Das Tagebuch von Adam und Eva,1973,DRA,Mark Twain,Mark Twain,medium,named subject action,"Mark Twain wrote two diaries in this work, Adam's and Eve's.","Mark Twain wrote two diaries in this work, Adam's and Eve's. The entries begin with the ""birth"" of Eve, who was created from the rib of Adam."
https://hoerspiele.dra.de/detailansicht/4918583,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (2. Teil: Die Jahre 1794 bis Anfang 1796),2015,DRA,Bremen,Ferdinand Beneke,medium,first named figure in description,1774 was the birth year of the Bremen merchant's son Ferdinand Beneke.,"1774 was the birth year of the Bremen merchant's son Ferdinand Beneke. He studied law in Halle and Göttingen. In order to escape the small-minded Prussia, he settled in Hamburg, attracted by the social climate of the free Hanseatic city republic."
https://hoerspiele.dra.de/detailansicht/4925297,Wie war’s in China?,2016,DRA,Laurent Jeanneau,Laurent Jeanneau,medium,role/name phrase in description,The French musician Laurent Jeanneau lived in China for over 10 years.,"The French musician Laurent Jeanneau lived in China for over 10 years. There, he was particularly fascinated by the wealth of traditional musical forms and instruments. In a series of self-published CDs, he documented the sounds of the various ethnic minorities in the Middle Kingdom."
https://hoerspiele.dra.de/detailansicht/4925993,Schwenkfutter,2016,DRA,Schwenkfutter,Oliver Bukowski,high,portrait title is name,Schwenkfutter,"Filmmaker Tim Fengler wants to make a portrait of 'Snaps', the demoted commissioner Morten van de Jørgensen: 'The Star in the Pampas'. Kirsten Kleeberg, head of the Frankfurt/Oder police department, doesn't want to allow that."
https://hoerspiele.dra.de/detailansicht/4931082,Die alte Tochter spricht mit dem jungen Vater,2016,DRA,Wehrmacht,Gabriele Bigott,medium,first named figure in description,"When her mother dies in old age, the author, who was born in the last winter of the war, finds the letters that her father wrote to his bride after he was drafted into the Wehrmacht in the linen cupboard under the kitchen towels.","When her mother dies in old age, the author, who was born in the last winter of the war, finds the letters that her father wrote to his bride after he was drafted into the Wehrmacht in the linen cupboard under the kitchen towels."
https://hoerspiele.dra.de/detailansicht/4932531,Ich stand abseits,1973,DRA,Documentary,Ernst Klee; Christian Gebert; Jürgen Knop,medium,first named figure in description,Documentary radio piece that provides direct insight into the situation of severely disabled people.,"Documentary radio piece that provides direct insight into the situation of severely disabled people. Discussions were held at the Anna-Stift in Hanover with such patients, of whom there are four million in the Federal Republic."
